address,block_timestamp,block_number,transaction_index,transaction_hash,amount0,token0_decimals,amount1,token1_decimals,sqrtPriceX96,token0_symbol,pool_price,timestamp_minus_five_min,markout_price,execution_price,volume,direction,markout,cum_markout,pool
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:30:24.000000,12936480,32,0x1edc0bef7bfa51ce4f04ad68d875bc0d5167d4024d3abe3bf8fe428b3e313a96,71993618000.0,6,-2.81923686302897e19,18,1570106664523544981710158959626903,USDC,2546.248894446919,2021-08-01T00:25:24.000000,2546.248894446919,2553.6562374064065,28.1923686302897,-1,208.83054328484766,22880.316237760926,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:36:10.000000,12936506,201,0x878e23de5d0f5d195188ef54774467f15441320e979d1a4a5e38ea99ee6f21db,223198064.0,6,-8.7394598535421e16,18,1570106179385261592017892220339030,USDC,2546.250467949431,2021-08-01T00:34:15.000000,2546.2819965693043,2553.9114286283716,0.08739459853542099,-1,0.6667711518554581,22880.983008912783,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:39:15.000000,12936519,151,0x10137c43b949de83573918b092373a6c16f8972364720bbb0d44323e086f6fdb,4472254704.0,6,-1.75112793886011e18,18,1570096458656332217650390878927199,USDC,2546.2819965693043,2021-08-01T00:39:00.000000,2548.0573307773857,2553.928016767979,1.75112793886011,-1,10.28032225840257,22891.263331171187,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:42:10.000000,12936536,95,0x2d0fd21ffc1f699518ea4f76f4bf258d75fe2581bb0d95fc8c23dfc2cd1c2218,164266409030.0,6,-6.43041017638295e19,18,1569739504464521437828132191086251,USDC,2547.4401624572297,2021-08-01T00:39:46.000000,2551.954983543292,2554.524587456386,64.3041017638295,-1,165.23607152032736,23056.499402691516,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:44:00.000000,12936541,58,0x72baae15e3c70711a7d3819385d2978a5fa9d70eff45a9443de255b43b772fa7,87533039199.0,6,-3.42539431476534e19,18,1569549388615941006903227848246924,USDC,2548.0573307773857,2021-08-01T00:43:04.000000,2560.818657985695,2555.4149728597463,34.2539431476534,-1,-185.09752309207286,22871.40187959944,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:44:28.000000,12936543,189,0x82f60619cdd19823c777b40d0bee88b390ca602f9f4a7d59ad8ac35ea4cf0606,288261466948.0,6,-1.12745540588674e20,18,1568923629589300491765530168464184,USDC,2550.0903014320147,2021-08-01T00:44:26.000000,2562.6540419082226,2556.7438449708197,112.745540588674,-1,-666.348348693006,22205.053530906436,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:44:46.000000,12936544,232,0x0e1a11584cebe6aee407f7984eb306d3ce7921e1f788dad13ba3e513b2b9fa13,255600928210.0,6,-9.98950117264866e19,18,1568350328246804534296896019196078,USDC,2551.954983543292,2021-08-01T00:44:38.000000,2562.6469703752,2558.695612447972,99.8950117264866,-1,-394.7209464759814,21810.332584430456,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:47:20.000000,12936558,6,0xa1b6d900bee4106e0a33fd7836e8511d6ec98bbd2b145557cbb5261c779a8a48,813249895876.0,6,-3.1735104497607e20,18,1566523255033001579274725800000000,USDC,2557.9112662013995,2021-08-01T00:44:38.000000,2562.6469703752,2562.619246888957,317.35104497606994,-1,-8.7980773295477,21801.534507100907,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:47:33.000000,12936559,264,0x06cdcaff00ee7c9d338f35afbf41a60227cb329e3ccf2ec02653fda9683872bc,200328181623.0,6,-7.8059743972956e19,18,1566073844610231239273151186045421,USDC,2559.379545527884,2021-08-01T00:44:38.000000,2562.6469703752,2566.344333545396,78.059743972956,-1,288.61522244052,22090.149729541426,30 bps
0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,2021-08-01T00:48:04.000000,12936562,50,0xeae9216aad14473105a07c8e8a29fdc0a611e90704641cbe00a4ca25b64a07a0,196292976386.0,6,-7.64439568186315e19,18,1565633736697963411553606161747124,USDC,2560.818657985695,2021-08-01T00:44:38.000000,2562.6469703752,2567.802407870101,76.4439568186315,-1,394.1020412413643,22484.25177078279,30 bps
